Description: Standardized Precipitation Evapotranspiration Index (SPEI) at timescales between 1 and 48 months. Each column is a time series of monthly SPEI values starting on January 1901. Units: standard (Z) scores, i.e. normally distributed values with mean 0 and unit standard deviation. Missing value: NA. Not a number: nan. Version: 2.5 - July 2017. Comment: Using Penman equation for ET. Creators: Santiago Beguería - santiago.begueria_add_the_at_symbol_csic.es and Sergio Vicente-Serrano - svicen_add_the_at_symbol_ipe.csic.es.
SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
-0.99952,-1.47055,-1.30775,-1.136,-0.37565,-0.45538,-0.3466,0.60719,-0.15738,-0.24983,0.63554,0.34617,0.41331,0.54115,0.65603,0.71693,0.88875,0.74839,0.63671,0.78004,0.49653,0.3361,0.24637,0.40272,0.49043,0.50421,0.58523,0.79721,0.83009,0.81605,0.88159,0.84274,0.92443,1.28721,1.11268,1.22635,1.31689,1.34387,1.29248,1.21957,1.14129,1.06474,0.96056,0.91014,0.94553,0.93607,0.8824,NA
-1.47843,-1.50865,-1.76119,-1.6758,-1.5589,-0.9859,-1.0109,-0.87194,0.11335,-0.59283,-0.68685,0.26319,-0.01501,0.07298,0.21372,0.325,0.38951,0.57069,0.42778,0.32298,0.48279,0.21619,0.06325,-0.00333,0.16752,0.26343,0.28405,0.3664,0.57971,0.61733,0.60467,0.67581,0.63947,0.72485,1.09618,0.92734,1.04148,1.13874,1.16976,1.11661,1.03938,0.96159,0.88524,0.78246,0.73391,0.77783,0.76916,0.7221
-0.85559,-1.51646,-1.61994,-1.82488,-1.74815,-1.67654,-1.21917,-1.25572,-1.14589,-0.25153,-0.86027,-0.95102,-0.03372,-0.29382,-0.19112,-0.04353,0.06114,0.12643,0.30926,0.17236,0.07824,0.2421,-0.00261,-0.13882,-0.18477,-0.01003,0.08274,0.10566,0.18665,0.39369,0.43179,0.41927,0.49279,0.45697,0.5474,0.92149,0.7544,0.88179,0.98542,1.02171,0.96913,0.88923,0.81149,0.7324,0.62833,0.57866,0.63061,0.62287
-1.39579,-1.34509,-1.67644,-1.76772,-1.93311,-1.88238,-1.84589,-1.47985,-1.49049,-1.39986,-0.62576,-1.16866,-1.2293,-0.35292,-0.57812,-0.46746,-0.31416,-0.21079,-0.13293,0.0568,-0.07796,-0.17129,0.00119,-0.23614,-0.37312,-0.40557,-0.2266,-0.12855,-0.09833,-0.01188,0.20078,0.2439,0.23171,0.31292,0.28028,0.37408,0.76189,0.59377,0.72944,0.84245,0.8818,0.82765,0.74279,0.66328,0.58275,0.47813,0.42902,0.49006
-0.72176,-1.24346,-1.37976,-1.62884,-1.73131,-1.85081,-1.87691,-1.9166,-1.61517,-1.64676,-1.56491,-0.86552,-1.36668,-1.3962,-0.57633,-0.78029,-0.67302,-0.51923,-0.41748,-0.34256,-0.1485,-0.28108,-0.36709,-0.18912,-0.41178,-0.55009,-0.56395,-0.38624,-0.28596,-0.25202,-0.1616,0.04848,0.09254,0.08192,0.16299,0.13292,0.23423,0.61704,0.45683,0.58887,0.70564,0.74682,0.69159,0.60273,0.5216,0.44436,0.34392,0.29697
-0.66676,-1.0337,-1.39755,-1.45985,-1.65171,-1.7514,-1.85913,-1.85856,-1.90224,-1.6353,-1.66656,-1.58723,-0.95696,-1.41504,-1.44026,-0.67517,-0.85179,-0.75201,-0.60718,-0.50762,-0.4345,-0.24922,-0.36929,-0.44321,-0.27565,-0.48411,-0.61736,-0.63222,-0.45968,-0.36007,-0.32822,-0.24174,-0.04036,0.00081,-0.00853,0.06891,0.03796,0.14454,0.51441,0.36309,0.49669,0.61221,0.65427,0.60017,0.51001,0.43082,0.35514,0.26065
0.387,-0.33313,-0.81769,-1.2438,-1.35157,-1.56031,-1.65297,-1.76611,-1.77379,-1.80813,-1.55569,-1.5881,-1.51287,-0.91845,-1.35869,-1.3922,-0.64928,-0.82296,-0.72891,-0.5875,-0.4887,-0.41768,-0.23509,-0.35195,-0.42147,-0.25769,-0.46396,-0.59626,-0.61605,-0.4446,-0.34354,-0.31284,-0.22851,-0.03053,0.00957,0.00077,0.07722,0.04658,0.15313,0.51812,0.36898,0.50126,0.61541,0.65739,0.60259,0.51283,0.43463,0.35909
0.65217,0.51875,-0.0877,-0.62451,-1.06658,-1.21409,-1.4557,-1.5609,-1.68485,-1.69558,-1.73075,-1.47925,-1.51206,-1.43665,-0.85212,-1.28326,-1.3282,-0.59545,-0.77192,-0.6823,-0.54272,-0.44389,-0.37379,-0.19339,-0.30839,-0.37514,-0.21637,-0.42647,-0.55882,-0.58097,-0.41314,-0.31311,-0.283,-0.19968,-0.00258,0.03737,0.02901,0.10363,0.07442,0.17786,0.53969,0.3913,0.5218,0.63392,0.67503,0.61967,0.53055,0.45225
0.42674,0.56102,0.49422,0.01001,-0.48395,-0.93507,-1.11292,-1.37749,-1.48663,-1.61933,-1.62658,-1.64368,-1.39684,-1.4279,-1.35962,-0.8002,-1.21057,-1.26059,-0.5601,-0.73052,-0.6435,-0.50626,-0.40786,-0.34112,-0.16537,-0.27683,-0.34152,-0.18756,-0.39638,-0.52038,-0.54592,-0.37982,-0.28171,-0.25257,-0.1727,0.0202,0.05864,0.04937,0.12124,0.09378,0.1918,0.54742,0.40195,0.53059,0.64093,0.68125,0.62637,0.53856
0.83803,0.71373,0.73396,0.65728,0.25208,-0.19663,-0.65619,-0.90539,-1.2311,-1.36178,-1.50907,-1.52281,-1.51976,-1.2568,-1.29653,-1.23516,-0.67231,-1.08304,-1.13466,-0.4472,-0.61658,-0.53487,-0.4017,-0.30551,-0.24339,-0.07291,-0.18188,-0.24663,-0.09655,-0.30484,-0.42012,-0.44845,-0.28925,-0.19314,-0.16675,-0.08898,0.10039,0.13649,0.12627,0.19534,0.16591,0.25885,0.60103,0.45948,0.58137,0.68497,0.72283,0.67071
2.00685,1.66396,1.50313,1.4413,1.28387,0.91519,0.4504,0.02748,-0.29736,-0.70994,-0.88387,-1.07028,-1.08851,-1.08604,-0.81561,-0.86704,-0.8272,-0.27148,-0.70038,-0.76713,-0.10229,-0.28018,-0.20255,-0.0788,0.00946,0.06543,0.22419,0.11493,0.04111,0.17802,-0.03024,-0.14006,-0.17741,-0.02268,0.0653,0.08811,0.1603,0.34048,0.37217,0.36049,0.42245,0.39201,0.47535,0.80161,0.65581,0.76996,0.86384,0.89646
0.49835,1.8239,1.61167,1.46743,1.41785,1.27744,0.93203,0.48359,0.08566,-0.23183,-0.63426,-0.8072,-0.99439,-1.01472,-1.01256,-0.75114,-0.80097,-0.7636,-0.22344,-0.64229,-0.7052,-0.06333,-0.23928,-0.1646,-0.04352,0.0436,0.09742,0.25319,0.14453,0.07177,0.20649,0.00164,-0.10633,-0.14233,0.0111,0.09608,0.11822,0.18962,0.36722,0.39753,0.38551,0.44615,0.41638,0.49861,0.82277,0.67721,0.78834,0.88105
0.95776,0.93012,1.82974,1.70918,1.61619,1.55618,1.42635,1.10942,0.67042,0.30216,-0.02144,-0.40433,-0.58306,-0.77304,-0.79866,-0.80901,-0.559,-0.61127,-0.58028,-0.0649,-0.48135,-0.55503,0.05529,-0.12106,-0.05246,0.06455,0.14943,0.19919,0.35094,0.24506,0.17081,0.30226,0.10087,-0.01173,-0.05351,0.09283,0.174,0.19468,0.26585,0.44258,0.47291,0.46141,0.52061,0.49157,0.57122,0.89334,0.74554,0.85419
0.19566,0.59858,0.67791,1.59321,1.55868,1.48937,1.45682,1.34261,1.05684,0.6659,0.27925,-0.03009,-0.3906,-0.56134,-0.74242,-0.76744,-0.77737,-0.54036,-0.59038,-0.56385,-0.06731,-0.45985,-0.53439,0.05783,-0.1073,-0.03843,0.07947,0.16275,0.21096,0.3591,0.25628,0.1836,0.31349,0.11324,0.00158,-0.04298,0.10199,0.18291,0.20139,0.27025,0.4433,0.47372,0.46284,0.52052,0.49177,0.56778,0.88579,0.74054
-0.95294,-0.59737,-0.12151,-0.00709,0.74645,0.87925,0.88479,0.92758,0.89804,0.64292,0.28563,-0.06984,-0.3352,-0.65938,-0.80112,-0.95443,-0.96672,-0.9691,-0.74633,-0.79107,-0.7593,-0.29181,-0.64883,-0.7156,-0.13867,-0.28782,-0.22145,-0.10473,-0.02274,0.0238,0.16712,0.0678,-0.00064,0.12464,-0.06648,-0.17701,-0.21332,-0.06848,0.01007,0.02794,0.09753,0.2706,0.30309,0.29214,0.3521,0.32238,0.40757,0.7339
-1.59893,-1.48577,-1.09341,-0.6707,-0.54808,0.12619,0.29573,0.3248,0.37768,0.40226,0.19816,-0.13142,-0.47377,-0.66383,-0.93938,-1.06451,-1.20079,-1.20241,-1.19659,-0.98233,-1.02126,-0.98421,-0.53951,-0.8716,-0.93934,-0.37834,-0.51841,-0.44887,-0.32657,-0.24017,-0.19139,-0.04325,-0.14291,-0.20604,-0.07565,-0.26365,-0.37643,-0.40606,-0.25977,-0.1767,-0.15817,-0.0855,0.08987,0.12496,0.11582,0.18102,0.15322,0.24755
-1.58296,-1.86324,-1.85003,-1.51658,-1.17288,-1.05687,-0.52314,-0.36956,-0.32061,-0.25357,-0.19514,-0.35501,-0.63333,-0.92723,-1.06414,-1.29009,-1.41047,-1.53338,-1.51511,-1.50893,-1.30522,-1.33119,-1.28273,-0.86253,-1.1692,-1.23926,-0.68333,-0.81379,-0.74202,-0.62017,-0.53022,-0.48271,-0.33458,-0.42978,-0.48747,-0.35378,-0.52582,-0.6385,-0.6545,-0.50704,-0.42114,-0.39915,-0.32622,-0.15861,-0.12385,-0.12781,-0.05729,-0.08216
-0.26535,-1.49212,-1.75684,-1.75358,-1.46941,-1.16412,-1.05992,-0.57652,-0.43265,-0.3887,-0.32526,-0.27186,-0.42276,-0.67438,-0.946,-1.06583,-1.27015,-1.38451,-1.50005,-1.48795,-1.48467,-1.28783,-1.31402,-1.26819,-0.86187,-1.16154,-1.22977,-0.70141,-0.82598,-0.755,-0.6385,-0.55169,-0.50633,-0.36584,-0.45678,-0.51407,-0.38842,-0.54822,-0.65896,-0.6747,-0.5327,-0.45136,-0.42935,-0.35711,-0.19558,-0.16202,-0.16655,-0.09454
0.24589,-0.14743,-1.25366,-1.6153,-1.66108,-1.41625,-1.12922,-1.03792,-0.57607,-0.43798,-0.3953,-0.3347,-0.28745,-0.43036,-0.66186,-0.92978,-1.04481,-1.24758,-1.36116,-1.4703,-1.45962,-1.46019,-1.26992,-1.29632,-1.24896,-0.84915,-1.14696,-1.21813,-0.69883,-0.82227,-0.74912,-0.63421,-0.5486,-0.50413,-0.36653,-0.45545,-0.51192,-0.38761,-0.54705,-0.65739,-0.67128,-0.53147,-0.45068,-0.42753,-0.35768,-0.19747,-0.1636,-0.16828
-0.53,-0.17231,-0.36207,-1.30204,-1.63875,-1.6899,-1.45889,-1.18418,-1.09481,-0.64941,-0.51675,-0.47282,-0.41222,-0.364,-0.50287,-0.72421,-0.98054,-1.08974,-1.28479,-1.39309,-1.49587,-1.48198,-1.4821,-1.29754,-1.32153,-1.27389,-0.88466,-1.17624,-1.24787,-0.74452,-0.8659,-0.79411,-0.68114,-0.59502,-0.54946,-0.41339,-0.49951,-0.55427,-0.42981,-0.5872,-0.69678,-0.709,-0.57092,-0.49206,-0.46874,-0.39935,-0.23995,-0.20646
0.78693,0.19811,0.17604,-0.06345,-0.98394,-1.40272,-1.50879,-1.32128,-1.0576,-0.9758,-0.53178,-0.40193,-0.3625,-0.30535,-0.27082,-0.41031,-0.62109,-0.87644,-0.99537,-1.19338,-1.30192,-1.40332,-1.39309,-1.3925,-1.21093,-1.23647,-1.19202,-0.80822,-1.09957,-1.16751,-0.67298,-0.79365,-0.72259,-0.61091,-0.52777,-0.48387,-0.35047,-0.43642,-0.49293,-0.37022,-0.53018,-0.63836,-0.65013,-0.51561,-0.43891,-0.41653,-0.34863,-0.19133
1.18191,1.13793,0.78106,0.64694,0.38147,-0.47183,-0.95893,-1.18279,-1.06189,-0.79957,-0.72106,-0.26608,-0.14287,-0.10814,-0.056,-0.04117,-0.19702,-0.41957,-0.66745,-0.80948,-1.01925,-1.13253,-1.23949,-1.23482,-1.23636,-1.05136,-1.07914,-1.0389,-0.65144,-0.9512,-1.0157,-0.51762,-0.64421,-0.57389,-0.46408,-0.38332,-0.33923,-0.20923,-0.29654,-0.35582,-0.23729,-0.39814,-0.50417,-0.51804,-0.3866,-0.31389,-0.29435,-0.2293
-0.36222,0.71067,0.77865,0.49953,0.42133,0.2094,-0.55582,-1.00612,-1.22859,-1.1191,-0.85716,-0.77889,-0.33017,-0.20462,-0.1734,-0.12143,-0.10715,-0.25751,-0.46703,-0.70646,-0.84001,-1.04336,-1.15387,-1.25869,-1.25063,-1.25157,-1.0704,-1.0966,-1.05741,-0.68367,-0.97603,-1.04154,-0.55049,-0.67546,-0.60728,-0.49862,-0.41771,-0.37465,-0.24676,-0.33158,-0.38892,-0.26928,-0.4268,-0.52952,-0.54391,-0.41408,-0.34374,-0.32417
-1.28094,-1.11834,0.00982,0.2419,0.04351,0.06034,-0.10501,-0.79307,-1.19499,-1.39998,-1.2776,-1.02263,-0.94189,-0.51146,-0.38014,-0.34861,-0.29461,-0.27138,-0.40984,-0.60551,-0.82656,-0.94224,-1.13069,-1.23331,-1.33315,-1.32658,-1.32677,-1.15589,-1.17961,-1.13856,-0.78014,-1.05963,-1.12357,-0.64526,-0.76606,-0.69961,-0.59294,-0.51123,-0.47009,-0.34372,-0.42635,-0.48064,-0.36064,-0.51318,-0.61344,-0.62379,-0.49619,-0.42742
0.40986,-0.44866,-0.57373,0.13765,0.31436,0.14415,0.15217,-0.0334,-0.68176,-1.06041,-1.25601,-1.16144,-0.91729,-0.84019,-0.42853,-0.31245,-0.28294,-0.23036,-0.20742,-0.3502,-0.543,-0.76728,-0.88998,-1.07132,-1.16748,-1.26603,-1.26348,-1.26692,-1.10344,-1.12885,-1.09104,-0.74287,-1.01411,-1.07517,-0.61532,-0.73307,-0.67138,-0.56841,-0.48935,-0.44944,-0.32592,-0.40641,-0.45802,-0.34081,-0.4872,-0.58581,-0.59938,-0.47437
1.00721,0.87076,0.30275,0.08859,0.55623,0.68585,0.51325,0.50347,0.31992,-0.34508,-0.73925,-0.96061,-0.893,-0.66954,-0.604,-0.21095,-0.10669,-0.08247,-0.03529,-0.02117,-0.16599,-0.35098,-0.57979,-0.72478,-0.91086,-1.01169,-1.11581,-1.11674,-1.12382,-0.95421,-0.98216,-0.94618,-0.59043,-0.86865,-0.93084,-0.47303,-0.58841,-0.52615,-0.42502,-0.34865,-0.30928,-0.1879,-0.26822,-0.32283,-0.20958,-0.36246,-0.46233,-0.4867
-0.52193,0.20132,0.25904,-0.10549,-0.26069,0.13409,0.26629,0.13321,0.15582,0.02924,-0.5612,-0.92282,-1.10412,-1.03371,-0.82374,-0.75342,-0.38467,-0.28461,-0.25424,-0.21051,-0.19224,-0.31807,-0.48647,-0.69799,-0.83041,-1.0054,-1.10028,-1.19907,-1.19863,-1.2034,-1.0425,-1.0667,-1.03193,-0.69555,-0.96188,-1.01981,-0.57834,-0.68879,-0.63159,-0.53701,-0.46389,-0.42682,-0.3087,-0.38646,-0.43855,-0.33066,-0.47214,-0.56863
-0.04608,-0.49033,0.00134,0.07379,-0.21969,-0.35652,-0.02198,0.10018,-0.03085,-0.00204,-0.09208,-0.65586,-0.98389,-1.13506,-1.07122,-0.87484,-0.80659,-0.45148,-0.34527,-0.31078,-0.26917,-0.25761,-0.37828,-0.54443,-0.75517,-0.88569,-1.05851,-1.15102,-1.24641,-1.24806,-1.2525,-1.09434,-1.11862,-1.08439,-0.75123,-1.00868,-1.06698,-0.63087,-0.73901,-0.68064,-0.58695,-0.5134,-0.47632,-0.35769,-0.43506,-0.48591,-0.3772,-0.51699
-0.00664,-0.18553,-0.48068,-0.08871,-0.02475,-0.26627,-0.3655,-0.08476,0.03175,-0.07631,-0.05468,-0.14132,-0.6686,-0.98369,-1.132,-1.07788,-0.89262,-0.82552,-0.47997,-0.38079,-0.34103,-0.30347,-0.29379,-0.40536,-0.56954,-0.78507,-0.90963,-1.08475,-1.17969,-1.2808,-1.28628,-1.29265,-1.13219,-1.15655,-1.12026,-0.78133,-1.03567,-1.09354,-0.65062,-0.75545,-0.69565,-0.60047,-0.52716,-0.4938,-0.37634,-0.45008,-0.49726,-0.39048
-0.85746,-0.52067,-0.56511,-0.73216,-0.3381,-0.24936,-0.46212,-0.5547,-0.29822,-0.18976,-0.283,-0.25632,-0.33435,-0.80783,-1.08815,-1.21054,-1.14875,-0.97943,-0.9152,-0.59026,-0.49454,-0.45298,-0.41394,-0.39761,-0.49977,-0.65426,-0.85983,-0.98041,-1.14754,-1.23848,-1.33742,-1.33933,-1.34483,-1.18975,-1.21194,-1.17569,-0.8527,-1.09314,-1.15019,-0.72356,-0.82478,-0.76808,-0.67551,-0.60258,-0.57004,-0.45688,-0.52772,-0.56833
-0.4537,-0.94838,-0.67853,-0.70514,-0.83857,-0.47067,-0.37547,-0.57594,-0.66001,-0.41682,-0.31109,-0.39922,-0.37293,-0.44066,-0.88043,-1.14712,-1.2559,-1.1971,-1.0381,-0.97418,-0.65732,-0.56426,-0.52226,-0.48155,-0.45925,-0.55758,-0.70854,-0.91144,-1.03148,-1.19492,-1.28124,-1.37848,-1.3765,-1.37833,-1.22841,-1.2483,-1.21105,-0.89473,-1.13353,-1.18685,-0.76745,-0.86676,-0.81014,-0.71768,-0.6465,-0.61331,-0.50116,-0.57007
0.86755,0.15605,-0.47106,-0.43237,-0.50749,-0.6765,-0.35633,-0.26751,-0.46828,-0.55356,-0.31249,-0.20834,-0.2968,-0.27717,-0.35211,-0.78492,-1.05747,-1.17319,-1.12112,-0.96371,-0.90048,-0.58689,-0.49512,-0.45327,-0.41346,-0.3906,-0.4915,-0.64729,-0.85003,-0.97321,-1.13763,-1.22445,-1.31979,-1.31556,-1.31934,-1.17169,-1.19222,-1.15821,-0.8438,-1.08214,-1.13693,-0.72176,-0.82079,-0.76569,-0.67408,-0.60412,-0.57044,-0.45983
-0.25328,0.29668,-0.08023,-0.52982,-0.48652,-0.55013,-0.7113,-0.40509,-0.31887,-0.50955,-0.59094,-0.36027,-0.2616,-0.3451,-0.33129,-0.40102,-0.80795,-1.06795,-1.18039,-1.13143,-0.98082,-0.91754,-0.61069,-0.52233,-0.48104,-0.44097,-0.41629,-0.51413,-0.66757,-0.86023,-0.98285,-1.14449,-1.22934,-1.3229,-1.3167,-1.3209,-1.17515,-1.19404,-1.16059,-0.85306,-1.08879,-1.14183,-0.73375,-0.83174,-0.77825,-0.68852,-0.61933,-0.58547
1.57169,1.13309,1.17352,0.79192,0.31372,0.20062,0.07778,-0.18323,0.05267,0.10938,-0.08823,-0.17332,0.0471,0.13567,0.05,0.03883,-0.05483,-0.47931,-0.74568,-0.89325,-0.85467,-0.70228,-0.64301,-0.33718,-0.25434,-0.2172,-0.17981,-0.16209,-0.26437,-0.42529,-0.61322,-0.74754,-0.91981,-1.00927,-1.10545,-1.1051,-1.11439,-0.96527,-0.98913,-0.96277,-0.64836,-0.8921,-0.94674,-0.53162,-0.63452,-0.5838,-0.49633,-0.43049
2.15774,2.1026,1.84033,1.79926,1.46776,1.05937,0.84685,0.71357,0.42334,0.59201,0.62242,0.43519,0.35447,0.54506,0.61264,0.53105,0.50406,0.39408,-0.02645,-0.30545,-0.4941,-0.46908,-0.31747,-0.26662,0.02916,0.10476,0.1339,0.16523,0.17047,0.05997,-0.10457,-0.28817,-0.43551,-0.61618,-0.71233,-0.81261,-0.81873,-0.83317,-0.68284,-0.71176,-0.69469,-0.37516,-0.62793,-0.68504,-0.27359,-0.37935,-0.33319,-0.2481
1.1493,2.20489,2.20816,1.93405,1.88626,1.56608,1.19134,0.97584,0.84502,0.56561,0.72712,0.75146,0.57152,0.49203,0.67481,0.7366,0.65481,0.62691,0.51286,0.0984,-0.17382,-0.371,-0.35196,-0.20578,-0.15728,0.13101,0.20331,0.23023,0.2592,0.26236,0.15237,-0.0103,-0.1906,-0.33782,-0.51739,-0.61507,-0.71526,-0.72307,-0.74213,-0.59362,-0.62429,-0.61106,-0.29325,-0.54569,-0.60322,-0.19555,-0.30246,-0.25936
-0.60597,0.11526,1.5318,1.8524,1.62875,1.60848,1.33358,0.96953,0.78371,0.67321,0.40195,0.5833,0.61351,0.43406,0.35248,0.53338,0.59712,0.51838,0.49633,0.38686,-0.01576,-0.28354,-0.47135,-0.44919,-0.30826,-0.25963,0.02462,0.09442,0.12327,0.15537,0.16211,0.05458,-0.1012,-0.28463,-0.42596,-0.59958,-0.69341,-0.78762,-0.7937,-0.81057,-0.66808,-0.69628,-0.679,-0.37126,-0.61126,-0.6669,-0.27097,-0.37427
-0.92631,-1.04383,-0.56213,0.75121,1.32783,1.13848,1.18711,0.96595,0.63116,0.49926,0.3783,0.13422,0.34005,0.38445,0.20693,0.1188,0.30074,0.36682,0.29045,0.27528,0.17785,-0.19728,-0.452,-0.62245,-0.58938,-0.44967,-0.39835,-0.11754,-0.04861,-0.01776,0.01643,0.02789,-0.07225,-0.22492,-0.40588,-0.54072,-0.70294,-0.7909,-0.88084,-0.88406,-0.89854,-0.75966,-0.78498,-0.76466,-0.46622,-0.70266,-0.75817,-0.37602
-0.04972,-0.71237,-0.8879,-0.51119,0.43116,0.96118,0.83749,0.92582,0.75125,0.46105,0.3479,0.24948,0.0229,0.21509,0.27025,0.10778,0.02102,0.19356,0.26181,0.18866,0.17619,0.09047,-0.26181,-0.4987,-0.66044,-0.62451,-0.49006,-0.43908,-0.16784,-0.10193,-0.07597,-0.04302,-0.03384,-0.13496,-0.28179,-0.45791,-0.58475,-0.74211,-0.82953,-0.91906,-0.9246,-0.94117,-0.80879,-0.83243,-0.81339,-0.52719,-0.75088,-0.80513
-0.80766,-0.57151,-0.95296,-1.07683,-0.7758,0.01608,0.5439,0.44018,0.53402,0.39398,0.15172,0.06132,-0.04063,-0.21325,-0.00698,0.06394,-0.08913,-0.17568,0.00641,0.08126,0.00908,-0.00662,-0.08222,-0.42559,-0.65889,-0.80909,-0.77334,-0.64017,-0.58514,-0.31311,-0.24557,-0.21735,-0.18435,-0.17138,-0.27041,-0.4129,-0.58942,-0.71014,-0.86206,-0.94528,-1.03102,-1.03497,-1.05044,-0.92122,-0.94321,-0.92185,-0.63957,-0.85856
-1.29713,-1.40209,-1.17509,-1.31875,-1.3843,-1.14083,-0.52121,-0.05485,-0.12566,-0.02168,-0.11737,-0.31781,-0.37527,-0.46712,-0.58351,-0.37306,-0.29025,-0.42865,-0.50745,-0.33021,-0.24573,-0.31576,-0.32295,-0.38121,-0.70004,-0.92855,-1.05444,-1.01567,-0.88357,-0.82947,-0.55732,-0.4915,-0.46308,-0.427,-0.411,-0.50404,-0.63229,-0.80634,-0.91356,-1.05547,-1.13572,-1.21776,-1.21613,-1.22731,-1.09794,-1.11526,-1.08614,-0.81272
0.63055,-0.70265,-0.9879,-0.87786,-1.0569,-1.14203,-0.92903,-0.35421,0.07364,0.009,0.10285,0.00627,-0.19092,-0.24459,-0.33796,-0.45749,-0.2632,-0.18648,-0.31639,-0.39005,-0.22249,-0.14275,-0.20757,-0.21419,-0.27323,-0.58485,-0.80964,-0.94458,-0.90893,-0.77854,-0.7264,-0.46189,-0.39976,-0.3753,-0.34151,-0.33145,-0.42637,-0.54834,-0.7213,-0.83168,-0.97411,-1.05367,-1.13459,-1.134,-1.14593,-1.01955,-1.03798,-1.01075
0.43329,0.59418,-0.52288,-0.85219,-0.78881,-0.99512,-1.07565,-0.88206,-0.32764,0.08699,0.02338,0.11441,0.01479,-0.17619,-0.21527,-0.30951,-0.43158,-0.24041,-0.16839,-0.29705,-0.36766,-0.20337,-0.1244,-0.18684,-0.19052,-0.24995,-0.55834,-0.78219,-0.92159,-0.88651,-0.75428,-0.70303,-0.44151,-0.38084,-0.35783,-0.32384,-0.31431,-0.40821,-0.53078,-0.70299,-0.81148,-0.95327,-1.0313,-1.11065,-1.11061,-1.12209,-0.99705,-1.01511
-0.43939,0.01518,0.33786,-0.63784,-0.92436,-0.85198,-1.05006,-1.12358,-0.93539,-0.39842,0.00761,-0.05328,0.03675,-0.05935,-0.24716,-0.28205,-0.3673,-0.48378,-0.29494,-0.22788,-0.35245,-0.4181,-0.25601,-0.17618,-0.23634,-0.23502,-0.29364,-0.60005,-0.82059,-0.95641,-0.92343,-0.79399,-0.74345,-0.48469,-0.42313,-0.39965,-0.36489,-0.35498,-0.44526,-0.56652,-0.73691,-0.84232,-0.98071,-1.05716,-1.1341,-1.13268,-1.14206,-1.01947
0.14617,-0.24569,-0.01368,0.26624,-0.57305,-0.86391,-0.81242,-1.02037,-1.09527,-0.91291,-0.38755,0.00096,-0.05957,0.02647,-0.07204,-0.25291,-0.28171,-0.36304,-0.48309,-0.29593,-0.22963,-0.34957,-0.41082,-0.25449,-0.17629,-0.23386,-0.23113,-0.28871,-0.59052,-0.80115,-0.9379,-0.90565,-0.77777,-0.72804,-0.47475,-0.4146,-0.39168,-0.35814,-0.34925,-0.43668,-0.55951,-0.72628,-0.82781,-0.96515,-1.04094,-1.11663,-1.11506,-1.12393
0.5214,0.34379,0.041,0.12487,0.32046,-0.40012,-0.70373,-0.69933,-0.93336,-1.01792,-0.82808,-0.29801,0.07431,0.01465,0.09683,-0.00868,-0.19582,-0.2356,-0.29914,-0.42622,-0.23943,-0.17979,-0.29877,-0.35851,-0.2082,-0.13248,-0.18809,-0.18514,-0.24098,-0.54014,-0.74303,-0.88082,-0.8524,-0.72516,-0.67663,-0.42611,-0.3652,-0.3436,-0.31158,-0.30304,-0.39113,-0.51291,-0.67594,-0.77582,-0.91474,-0.99184,-1.06894,-1.06935
1.53058,1.16864,0.94528,0.67965,0.63081,0.70543,0.02946,-0.26871,-0.33217,-0.61285,-0.71722,-0.53974,-0.01594,0.33418,0.26932,0.34367,0.23349,0.03947,-0.0036,-0.07088,-0.21628,-0.03745,0.01775,-0.10337,-0.16569,-0.02174,0.04829,-0.0087,-0.01301,-0.07499,-0.3736,-0.57368,-0.7182,-0.69168,-0.56626,-0.51855,-0.27102,-0.21317,-0.19409,-0.16367,-0.15925,-0.24694,-0.37057,-0.53311,-0.64017,-0.78131,-0.86133,-0.93965
0.33332,1.26497,1.07133,0.89619,0.66868,0.6426,0.70397,0.05654,-0.22186,-0.29285,-0.56563,-0.66883,-0.49908,0.00974,0.35681,0.2896,0.3612,0.25461,0.06084,0.01784,-0.04558,-0.19104,-0.01921,0.03383,-0.08322,-0.14349,-0.00351,0.06513,0.00789,0.00404,-0.05753,-0.35108,-0.54727,-0.6889,-0.66282,-0.54023,-0.49334,-0.24877,-0.19366,-0.17576,-0.14628,-0.14317,-0.22958,-0.35163,-0.51279,-0.61929,-0.75973,-0.84034
0.06883,0.11698,0.91216,0.87362,0.76178,0.57437,0.57744,0.63555,0.02268,-0.22855,-0.29757,-0.54408,-0.64366,-0.47954,0.00399,0.33228,0.26864,0.33993,0.24,0.04952,0.0062,-0.06115,-0.2086,-0.04026,0.00965,-0.10409,-0.16235,-0.02797,0.04017,-0.01403,-0.01662,-0.07657,-0.36125,-0.55744,-0.69465,-0.67081,-0.55485,-0.50925,-0.2708,-0.21636,-0.19787,-0.16792,-0.16269,-0.24654,-0.36258,-0.52025,-0.62607,-0.76184
